0, 2.0, 7
65, 0.33, 95
62, 0.51, 56
58, 0.32, 82
57, 1.9, 62
0, 1.9, 9
69, 0.28, 86
67, 0.37, 82
63, 0.33, 78
62, 1.1, 52
0, 2.9, 7
68, 0.23, 88
65, 0.32, 82
61, 0.23, 83
60, 1.2, 52
0, 0.84, 17
66, 0.28, 85
63, 0.33, 85
59, 0.37, 79
58, 1.4, 55
0, 1.2, 13
65, 0.28, 88
62, 0.28, 77
58, 0.23, 77
57, 1.3, 52
0, 0.98, 13
64, 0.05, 79
0, 0.05, 76
64, 0.19, 88
61, 0.28, 70
57, 0.23, 80
56, 0.98, 68
60, 0.37, 74
57, 0.14, 73
53, 0.28, 76
52, 1.2, 78
58, 0.28, 67
55, 0.23, 61
51, 0.28, 62
50, 1.4, 41
0, 2.5, 6
58, 0.33, 69
55, 0.14, 63
51, 0.19, 75
50, 0.7, 61
60, 0.33, 80
57, 0.19, 69
53, 0.32, 77
52, 0.98, 63
62, 0.28, 81
59, 0.28, 70
55, 0.37, 65
54, 1.5, 45
0, 1.6, 10
64, 0.28, 89
61, 0.23, 74
57, 0.28, 79
56, 0.65, 60
65, 0.33, 86
62, 0.23, 72
58, 0.28, 76
57, 1.1, 53
62, 0.37, 77
59, 0.14, 66
55, 0.37, 63
54, 0.93, 54
58, 0.37, 62
55, 0.14, 61
51, 0.19, 55
50, 0.56, 29
0, 1.3, 13
56, 0.33, 82
53, 0.28, 74
48, 1.2, 71
54, 0.32, 69
51, 0.23, 86
47, 0.28, 83
46, 0.88, 47
0, 0.56, 21
52, 0.42, 88
0, 0.19, 62
45, 0.33, 80
44, 0.88, 49
0, 2.7, 4
64, 0.33, 83
61, 0.28, 69
57, 0.23, 76
56, 0.84, 43
0, 0.79, 19
66, 0.28, 82
63, 0.28, 77
59, 0.28, 76
58, 0.74, 39
0, 0.93, 15
68, 0.37, 95
65, 0.28, 85
61, 0.23, 92
60, 1.3, 65
70, 0.28, 87
67, 0.28, 90
63, 0.23, 96
62, 0.79, 49
0, 0.46, 44
63, 0.19, 100
60, 0.33, 79
56, 0.37, 74
55, 1.1, 64
58, 0.33, 59
55, 0.14, 38
51, 0.28, 48
50, 0.65, 32
0, 0.98, 17
65, 0.28, 91
62, 0.23, 76
58, 0.23, 79
57, 1.2, 71
60, 0.23, 68
57, 0.28, 72
53, 0.28, 72
52, 0.88, 40
0, 0.98, 23
60, 0.23, 80
57, 0.28, 70
53, 0.19, 73
52, 0.7, 36
0, 0.88, 18
66, 0.23, 82
