note, length, volume
0, 0.19, 50
60, 0.37, 63
62, 0.6, 62
60, 0.33, 59
63, 0.23, 69
62, 0.37, 49
60, 0.33, 12
53, 0.46, 57
58, 0.28, 78
57, 0.28, 59
55, 0.28, 47
53, 0.28, 48
60, 0.33, 73
62, 0.23, 79
63, 0.28, 48
60, 0.33, 67
65, 0.6, 28
0, 0.79, 15
63, 0.19, 76
62, 0.33, 70
60, 0.19, 79
58, 0.28, 77
57, 0.28, 65
58, 0.46, 19
0, 0.98, 18
62, 0.51, 74
58, 0.28, 65
55, 0.19, 60
52, 0.33, 52
62, 0.23, 63
58, 0.05, 73
55, 0.23, 74
57, 0.33, 66
53, 0.42, 49
65, 0.74, 45
0, 0.84, 17
53, 0.37, 70
55, 0.09, 85
57, 0.32, 73
58, 0.19, 65
60, 0.19, 77
62, 0.14, 86
63, 0.28, 85
65, 0.23, 66
62, 0.28, 69
59, 0.88, 78
65, 0.37, 70
59, 0.33, 53
55, 0.28, 51
65, 0.37, 82
62, 0.23, 62
60, 0.05, 54
62, 0.14, 69
60, 0.14, 56
59, 0.37, 56
55, 0.33, 19
60, 0.65, 40
55, 0.28, 52
53, 0.37, 10
0, 1.6, 8
60, 0.42, 58
58, 0.28, 78
57, 0.74, 66
60, 0.6, 46
55, 0.09, 56
53, 0.33, 50
60, 1.0, 63
63, 0.05, 69
62, 0.6, 33
0, 1.0, 12
62, 0.42, 87
63, 0.19, 88
65, 0.14, 91
67, 0.05, 88
65, 1.3, 69
63, 0.56, 48
53, 0.51, 57
63, 0.14, 73
62, 0.6, 58
53, 0.79, 63
55, 0.42, 70
57, 0.42, 71
58, 0.51, 64
60, 0.42, 72
62, 0.23, 89
63, 0.05, 96
65, 0.09, 90
63, 0.19, 89
65, 0.05, 76
63, 0.09, 79
62, 0.65, 37
0, 0.88, 20
53, 0.33, 74
62, 0.23, 81
60, 0.51, 52
53, 0.33, 42
50, 0.28, 67
58, 0.42, 50
51, 0.28, 46
60, 0.42, 31
53, 0.37, 59
58, 0.74, 38
0, 2.2, 8
62, 1.0, 84
58, 0.33, 67
55, 0.09, 70
52, 0.42, 57
60, 0.09, 78
59, 0.33, 59
60, 0.23, 74
57, 0.28, 71
58, 0.09, 60
55, 0.28, 47
53, 0.51, 16
0, 0.98, 19
65, 0.19, 99
64, 0.37, 85
62, 0.14, 71
60, 0.37, 71
62, 0.14, 78
58, 0.33, 65
55, 0.42, 55
54, 0.42, 57
63, 0.28, 78
62, 0.37, 52
54, 0.33, 62
55, 0.33, 72
65, 0.42, 96
64, 0.65, 41
0, 0.7, 16
55, 0.33, 80
57, 0.23, 76
58, 0.23, 66
60, 0.19, 79
62, 0.28, 73
58, 0.19, 64
55, 0.42, 17
0, 0.14, 53
60, 0.65, 16
0, 0.28, 30
48, 0.79, 43
53, 0.37, 70
52, 0.56, 60
55, 0.51, 43
0, 0.23, 11
48, 0.09, 0
0, 1.6, 6
55, 0.32, 79
57, 0.28, 74
55, 0.42, 74
58, 0.33, 79
57, 0.7, 33
0, 0.37, 33
57, 0.33, 82
58, 0.23, 62
60, 0.46, 66
58, 0.28, 80
65, 0.65, 66
58, 0.42, 75
57, 0.33, 69
65, 0.56, 29
0, 0.65, 22
57, 0.79, 74
55, 0.23, 62
60, 0.33, 60
57, 0.33, 78
58, 0.19, 66
55, 0.37, 34
48, 0.56, 49
53, 0.23, 59
52, 0.32, 57
55, 0.33, 30
0, 0.19, 41
57, 0.37, 67
55, 0.19, 80
58, 0.28, 43
52, 0.19, 34
60, 0.33, 60
58, 0.28, 87
65, 0.51, 45
57, 0.05, 71
55, 0.65, 35
0, 1.9, 9
60, 0.32, 78
57, 0.23, 73
53, 0.37, 53
48, 1.2, 35
60, 0.33, 73
57, 0.23, 66
53, 0.23, 69
52, 0.65, 28
0, 0.7, 25
60, 0.28, 74
57, 0.33, 72
53, 0.05, 67
52, 0.42, 62
60, 0.33, 44
53, 0.23, 79
58, 0.42, 26
48, 0.42, 40
57, 0.33, 70
55, 0.33, 65
52, 0.46, 68
53, 0.6, 65
55, 0.23, 79
57, 0.19, 73
58, 0.42, 50
62, 0.42, 77
63, 0.09, 62
60, 0.51, 65
59, 0.33, 71
62, 0.46, 24
0, 0.79, 16
55, 0.33, 82
57, 0.28, 81
59, 0.23, 76
60, 0.09, 85
62, 1.1, 57
55, 0.09, 62
60, 0.33, 71
58, 0.14, 77
57, 0.23, 70
55, 0.23, 66
53, 0.37, 58
55, 0.23, 33
51, 0.05, 38
50, 0.7, 48
53, 0.23, 34
51, 0.33, 4
0, 1.8, 8
55, 0.32, 75
53, 0.23, 82
58, 0.23, 85
57, 0.28, 59
60, 0.28, 60
55, 0.23, 68
53, 0.51, 74
58, 0.28, 65
60, 0.7, 76
62, 0.37, 68
60, 0.33, 47
53, 0.56, 73
58, 0.23, 82
57, 0.28, 72
55, 0.23, 68
53, 0.28, 55
60, 0.28, 70
62, 0.28, 73
63, 0.23, 51
60, 0.23, 80
65, 0.7, 44
0, 1.1, 14
63, 0.23, 88
62, 0.28, 77
60, 0.19, 74
58, 0.28, 80
57, 0.28, 76
58, 0.93, 46
62, 0.65, 69
58, 0.33, 65
55, 0.14, 58
52, 0.37, 61
62, 0.23, 71
58, 0.09, 65
55, 0.19, 70
57, 0.37, 62
53, 0.37, 10
0, 0.14, 87
65, 0.7, 42
0, 1.6, 10
53, 0.37, 70
55, 0.09, 86
57, 0.37, 76
58, 0.19, 63
60, 0.23, 77
62, 0.23, 84
63, 0.23, 76
65, 0.09, 74
62, 0.28, 62
59, 1.0, 77
65, 0.37, 63
59, 0.28, 62
55, 0.46, 17
53, 0.14, 14
65, 0.88, 79
63, 0.05, 74
62, 0.23, 61
60, 0.37, 62
62, 0.05, 80
59, 0.32, 64
55, 0.33, 27
60, 0.28, 41
55, 0.28, 47
53, 0.33, 10
0, 1.6, 7
60, 0.37, 63
58, 0.28, 81
57, 0.56, 70
60, 0.56, 50
55, 0.14, 54
53, 0.37, 58
60, 0.88, 60
63, 0.19, 69
62, 0.51, 27
0, 1.4, 9
62, 0.28, 87
63, 0.23, 97
65, 0.28, 82
66, 0.32, 86
65, 0.65, 73
53, 0.33, 78
65, 0.19, 79
63, 0.88, 56
62, 0.65, 57
53, 0.84, 58
55, 0.51, 72
57, 0.61, 72
58, 0.42, 65
60, 0.6, 57
62, 0.32, 87
63, 0.09, 91
65, 0.46, 11
0, 0.88, 18
63, 0.23, 87
62, 0.6, 66
53, 0.37, 46
62, 0.09, 59
60, 0.74, 29
53, 0.6, 69
50, 0.37, 73
58, 0.37, 57
51, 0.33, 50
60, 0.23, 58
53, 0.56, 28
0, 1.1, 13
62, 0.51, 68
55, 0.32, 53
64, 0.51, 90
65, 0.28, 46
60, 0.28, 62
62, 0.28, 50
57, 0.28, 75
58, 0.28, 65
55, 0.33, 41
60, 0.37, 5
0, 0.28, 32
48, 0.88, 39
53, 0.98, 16
